timestamp,load_forecast,price_day_ahead,wind_forecast
2017-12-13T12:00:00Z,73848,29.98,32661
2017-12-13T13:00:00Z,72874,32.44,32610
2017-12-13T14:00:00Z,72258,32.91,32646
2017-12-13T15:00:00Z,72843,34.49,33372
2017-12-13T16:00:00Z,74800,34.46,33778
2017-12-13T17:00:00Z,73832,33.94,34210
2017-12-13T18:00:00Z,72554,32.75,34636
2017-12-13T19:00:00Z,68687,29.10,34374
2017-12-13T20:00:00Z,65221,22.62,34784
2017-12-13T21:00:00Z,62654,20.05,34279
2017-12-13T22:00:00Z,57863,8.45,34662
2017-12-13T23:00:00Z,55456,8.84,34544
2017-12-14T00:00:00Z,53374,8.80,34306
2017-12-14T01:00:00Z,52515,8.84,34300
2017-12-14T02:00:00Z,52667,9.01,34624
2017-12-14T03:00:00Z,53962,10.79,33648
2017-12-14T04:00:00Z,56917,14.44,32432
2017-12-14T05:00:00Z,64261,32.63,32063
2017-12-14T06:00:00Z,70840,45.94,31402
2017-12-14T07:00:00Z,73321,42.14,31247
2017-12-14T08:00:00Z,73281,33.84,31469
2017-12-14T09:00:00Z,74006,32.06,32312
2017-12-14T10:00:00Z,74383,31.82,32763
2017-12-14T11:00:00Z,73801,31.54,32948
2017-12-14T12:00:00Z,73281,31.46,31873
2017-12-14T13:00:00Z,72202,32.53,30199
2017-12-14T14:00:00Z,71654,36.43,28419
2017-12-14T15:00:00Z,72419,38.43,27418
2017-12-14T16:00:00Z,74821,49.94,26058
2017-12-14T17:00:00Z,74039,51.55,23573
2017-12-14T18:00:00Z,72492,48.06,21696
2017-12-14T19:00:00Z,68565,41.90,20284
2017-12-14T20:00:00Z,64964,39.31,18120
2017-12-14T21:00:00Z,62501,34.94,16598
2017-12-14T22:00:00Z,58093,28.96,15012
2017-12-14T23:00:00Z,55297,32.01,13674
2017-12-15T00:00:00Z,52966,30.93,12214
2017-12-15T01:00:00Z,51913,29.00,11368
2017-12-15T02:00:00Z,52161,28.97,10860
2017-12-15T03:00:00Z,53392,29.57,10624
2017-12-15T04:00:00Z,56357,33.17,9808
2017-12-15T05:00:00Z,63553,46.95,9660
2017-12-15T06:00:00Z,70107,57.17,9354
2017-12-15T07:00:00Z,72847,54.31,9155
2017-12-15T08:00:00Z,73154,53.93,8487
2017-12-15T09:00:00Z,73689,52.09,7981
2017-12-15T10:00:00Z,74048,52.51,7845
2017-12-15T11:00:00Z,73730,48.49,7798
2017-12-15T12:00:00Z,72719,47.92,7312
2017-12-15T13:00:00Z,71119,48.93,6345
2017-12-15T14:00:00Z,70389,52.94,5556
2017-12-15T15:00:00Z,71342,60.92,4905
2017-12-15T16:00:00Z,73552,74.54,4591
2017-12-15T17:00:00Z,72451,59.32,4028
2017-12-15T18:00:00Z,70565,53.91,4038
2017-12-15T19:00:00Z,66402,50.13,4344
2017-12-15T20:00:00Z,62893,42.23,4604
2017-12-15T21:00:00Z,61061,37.04,4973
2017-12-15T22:00:00Z,56977,33.23,4926
2017-12-15T23:00:00Z,52811,35.07,5642
2017-12-16T00:00:00Z,50487,33.08,5837
2017-12-16T01:00:00Z,49284,32.96,6935
2017-12-16T02:00:00Z,48978,31.96,6884
2017-12-16T03:00:00Z,49181,32.00,7575
2017-12-16T04:00:00Z,49501,31.76,8263
2017-12-16T05:00:00Z,51047,31.58,9204
2017-12-16T06:00:00Z,55303,31.39,9322
2017-12-16T07:00:00Z,58920,34.01,10014
2017-12-16T08:00:00Z,61194,41.56,9774
2017-12-16T09:00:00Z,62219,44.34,9906
2017-12-16T10:00:00Z,62579,44.03,9854
2017-12-16T11:00:00Z,62267,41.69,10716
2017-12-16T12:00:00Z,60220,38.10,11034
2017-12-16T13:00:00Z,58794,36.48,12251
2017-12-16T14:00:00Z,58816,40.00,12636
2017-12-16T15:00:00Z,60540,46.17,14050
2017-12-16T16:00:00Z,63794,48.93,14674
2017-12-16T17:00:00Z,63774,46.90,15708
2017-12-16T18:00:00Z,62137,42.00,15729
2017-12-16T19:00:00Z,58734,39.00,15400
2017-12-16T20:00:00Z,56143,33.62,15754
2017-12-16T21:00:00Z,55378,33.01,15292
2017-12-16T22:00:00Z,51852,29.02,15352
2017-12-16T23:00:00Z,49486,28.90,15227
2017-12-17T00:00:00Z,47375,28.20,14993
2017-12-17T01:00:00Z,46312,28.20,14319
2017-12-17T02:00:00Z,45905,27.94,14120
2017-12-17T03:00:00Z,45939,28.21,13729
2017-12-17T04:00:00Z,45791,28.38,12746
2017-12-17T05:00:00Z,45785,28.58,11498
2017-12-17T06:00:00Z,48650,29.40,10192
2017-12-17T07:00:00Z,51949,31.38,8932
2017-12-17T08:00:00Z,55160,34.78,7680
2017-12-17T09:00:00Z,57234,38.12,6560
2017-12-17T10:00:00Z,58921,43.64,5820
2017-12-17T11:00:00Z,58876,41.57,5424
2017-12-17T12:00:00Z,57035,40.02,5145
2017-12-17T13:00:00Z,55681,39.08,5268
2017-12-17T14:00:00Z,55494,41.50,5922
2017-12-17T15:00:00Z,57557,45.74,7406
2017-12-17T16:00:00Z,61228,46.96,9757
2017-12-17T17:00:00Z,61829,45.91,11128
2017-12-17T18:00:00Z,60844,42.91,11836
2017-12-17T19:00:00Z,58069,36.42,12224
2017-12-17T20:00:00Z,55854,32.92,13012
2017-12-17T21:00:00Z,55475,30.66,13644
2017-12-17T22:00:00Z,51818,28.59,14326
2017-12-17T23:00:00Z,49312,30.43,15045
2017-12-18T00:00:00Z,47489,29.90,15014
2017-12-18T01:00:00Z,46777,28.15,14892
2017-12-18T02:00:00Z,47117,27.39,14102
2017-12-18T03:00:00Z,48478,28.71,12478
2017-12-18T04:00:00Z,52165,33.73,10420
2017-12-18T05:00:00Z,60565,46.20,8620
2017-12-18T06:00:00Z,67627,63.95,7106
2017-12-18T07:00:00Z,70776,64.42,6070
2017-12-18T08:00:00Z,71098,64.08,4912
2017-12-18T09:00:00Z,71744,64.28,3550
2017-12-18T10:00:00Z,72694,69.65,2137
2017-12-18T11:00:00Z,72435,68.23,1596
2017-12-18T12:00:00Z,71749,69.97,1660
2017-12-18T13:00:00Z,70546,69.49,1601
2017-12-18T14:00:00Z,69641,71.32,1681
2017-12-18T15:00:00Z,70534,73.50,1828
2017-12-18T16:00:00Z,73164,79.72,2146
2017-12-18T17:00:00Z,72542,75.84,2564
2017-12-18T18:00:00Z,70944,68.87,2740
2017-12-18T19:00:00Z,67120,63.31,3340
2017-12-18T20:00:00Z,63406,56.58,3974
2017-12-18T21:00:00Z,60660,45.03,4280
2017-12-18T22:00:00Z,55953,37.29,4247
2017-12-18T23:00:00Z,53237,44.34,3885
2017-12-19T00:00:00Z,51427,38.07,3787
2017-12-19T01:00:00Z,50380,37.59,3539
2017-12-19T02:00:00Z,50506,36.50,3521
2017-12-19T03:00:00Z,51645,38.89,3775
2017-12-19T04:00:00Z,54523,41.01,4040
2017-12-19T05:00:00Z,61442,53.67,4464
2017-12-19T06:00:00Z,67857,68.17,4830
2017-12-19T07:00:00Z,70742,76.91,5258
2017-12-19T08:00:00Z,70849,77.06,5224
2017-12-19T09:00:00Z,71615,75.30,4888
2017-12-19T10:00:00Z,72507,74.00,4505
2017-12-19T11:00:00Z,72350,70.85,4387
2017-12-19T12:00:00Z,71796,70.57,4716
2017-12-19T13:00:00Z,70647,70.20,4747
2017-12-19T14:00:00Z,70039,70.32,4558
2017-12-19T15:00:00Z,70578,75.82,4420
2017-12-19T16:00:00Z,72723,78.28,4336
2017-12-19T17:00:00Z,72072,75.16,4256
2017-12-19T18:00:00Z,70580,75.06,3901
2017-12-19T19:00:00Z,66791,66.29,3558
2017-12-19T20:00:00Z,63227,52.01,3623
2017-12-19T21:00:00Z,60550,48.86,3424
2017-12-19T22:00:00Z,55930,41.18,2916
2017-12-19T23:00:00Z,51684,44.47,2425
2017-12-20T00:00:00Z,49771,40.10,1906
2017-12-20T01:00:00Z,48887,37.83,1556
2017-12-20T02:00:00Z,49098,37.27,1402
2017-12-20T03:00:00Z,50347,40.85,1453
2017-12-20T04:00:00Z,53268,45.79,1570
2017-12-20T05:00:00Z,60100,57.35,1589
2017-12-20T06:00:00Z,66634,75.98,1331
2017-12-20T07:00:00Z,69529,76.70,1398
2017-12-20T08:00:00Z,69611,76.69,1408
2017-12-20T09:00:00Z,70085,76.61,1572
2017-12-20T10:00:00Z,70683,76.56,1873
2017-12-20T11:00:00Z,70358,76.35,2081
2017-12-20T12:00:00Z,70189,76.03,2593
2017-12-20T13:00:00Z,69010,74.89,3229
2017-12-20T14:00:00Z,68401,72.05,3763
2017-12-20T15:00:00Z,69220,76.06,4332
2017-12-20T16:00:00Z,71061,79.30,4931
2017-12-20T17:00:00Z,70494,77.26,5684
2017-12-20T18:00:00Z,69057,75.96,6197
2017-12-20T19:00:00Z,65086,64.16,6838
2017-12-20T20:00:00Z,61464,46.03,7642
2017-12-20T21:00:00Z,58996,42.01,8379
2017-12-20T22:00:00Z,54583,37.63,8845
2017-12-20T23:00:00Z,51122,33.09,9308
2017-12-21T00:00:00Z,49016,35.26,10096
2017-12-21T01:00:00Z,48200,31.88,10918
2017-12-21T02:00:00Z,48386,33.04,10857
2017-12-21T03:00:00Z,49624,33.60,10785
2017-12-21T04:00:00Z,52630,35.05,11082
2017-12-21T05:00:00Z,59349,35.19,10945
2017-12-21T06:00:00Z,65711,45.94,10671
2017-12-21T07:00:00Z,68544,49.90,10832
2017-12-21T08:00:00Z,68923,50.00,11075
2017-12-21T09:00:00Z,69468,51.03,11277
2017-12-21T10:00:00Z,70070,54.48,11562
2017-12-21T11:00:00Z,69735,55.96,11501
2017-12-21T12:00:00Z,68845,49.99,11207
2017-12-21T13:00:00Z,67622,46.15,11047
2017-12-21T14:00:00Z,67073,46.86,10467
2017-12-21T15:00:00Z,67910,51.93,10319
2017-12-21T16:00:00Z,70082,50.95,10737
2017-12-21T17:00:00Z,69354,51.03,10794
2017-12-21T18:00:00Z,67853,46.02,10647
2017-12-21T19:00:00Z,64079,35.83,10340
2017-12-21T20:00:00Z,60662,36.26,10301
2017-12-21T21:00:00Z,58464,38.72,10280
2017-12-21T22:00:00Z,54123,34.84,10483
2017-12-21T23:00:00Z,49682,27.76,10816
2017-12-22T00:00:00Z,47530,26.45,10335
2017-12-22T01:00:00Z,46777,26.20,10030
2017-12-22T02:00:00Z,47022,26.36,9855
2017-12-22T03:00:00Z,48326,27.59,9666
2017-12-22T04:00:00Z,51006,31.93,9062
2017-12-22T05:00:00Z,57434,38.61,8120
2017-12-22T06:00:00Z,63682,47.52,7482
2017-12-22T07:00:00Z,66621,48.00,7265
2017-12-22T08:00:00Z,66989,50.00,7240
2017-12-22T09:00:00Z,67559,48.99,6963
2017-12-22T10:00:00Z,68097,46.55,7211
2017-12-22T11:00:00Z,67637,47.86,7676
2017-12-22T12:00:00Z,66306,46.96,7857
2017-12-22T13:00:00Z,64522,39.00,8237
2017-12-22T14:00:00Z,63623,39.37,8861
2017-12-22T15:00:00Z,64719,46.06,9141
2017-12-22T16:00:00Z,66859,47.34,9766
2017-12-22T17:00:00Z,66118,41.50,10081
2017-12-22T18:00:00Z,64394,40.66,10097
2017-12-22T19:00:00Z,60739,42.91,10641
2017-12-22T20:00:00Z,57480,42.06,11593
2017-12-22T21:00:00Z,55499,37.40,12730
2017-12-22T22:00:00Z,51404,30.62,13884
2017-12-22T23:00:00Z,47458,26.33,14980
2017-12-23T00:00:00Z,45248,17.72,16342
2017-12-23T01:00:00Z,44196,11.80,18333
2017-12-23T02:00:00Z,43790,11.30,20679
2017-12-23T03:00:00Z,43957,12.40,22786
2017-12-23T04:00:00Z,44047,8.40,25109
2017-12-23T05:00:00Z,44458,9.71,27126
2017-12-23T06:00:00Z,47731,10.71,28505
2017-12-23T07:00:00Z,51850,14.78,29748
2017-12-23T08:00:00Z,54893,18.79,31043
2017-12-23T09:00:00Z,56524,20.08,32383
2017-12-23T10:00:00Z,57501,14.74,33766
2017-12-23T11:00:00Z,56891,14.77,34353
2017-12-23T12:00:00Z,55054,10.87,34897
2017-12-23T13:00:00Z,53308,5.65,35383
2017-12-23T14:00:00Z,53009,10.04,35813
2017-12-23T15:00:00Z,54983,12.91,35957
2017-12-23T16:00:00Z,57644,22.01,35944
2017-12-23T17:00:00Z,57792,18.08,36057
2017-12-23T18:00:00Z,56364,10.84,36555
2017-12-23T19:00:00Z,53043,0.40,36598
2017-12-23T20:00:00Z,50767,-0.03,36364
2017-12-23T21:00:00Z,50137,-0.09,35296
2017-12-23T22:00:00Z,46712,-12.12,34852
2017-12-23T23:00:00Z,43504,-40.84,34185
2017-12-24T00:00:00Z,41504,-43.18,34233
2017-12-24T01:00:00Z,40529,-55.99,32836
2017-12-24T02:00:00Z,40044,-49.99,32017
2017-12-24T03:00:00Z,40033,-40.14,32160
2017-12-24T04:00:00Z,39835,-36.05,32360
2017-12-24T05:00:00Z,38681,-42.93,32266
2017-12-24T06:00:00Z,40857,-9.94,32849
2017-12-24T07:00:00Z,44876,2.13,34816
2017-12-24T08:00:00Z,48182,5.07,35461
2017-12-24T09:00:00Z,50010,5.03,35632
2017-12-24T10:00:00Z,51799,6.82,36044
2017-12-24T11:00:00Z,51914,2.17,36101
2017-12-24T12:00:00Z,49976,2.93,35638
2017-12-24T13:00:00Z,48291,0.10,35207
2017-12-24T14:00:00Z,48143,1.09,34866
2017-12-24T15:00:00Z,50310,6.75,34576
2017-12-24T16:00:00Z,52909,11.08,34159
2017-12-24T17:00:00Z,53175,2.85,34348
2017-12-24T18:00:00Z,52028,1.80,34446
2017-12-24T19:00:00Z,49937,-4.94,33593
2017-12-24T20:00:00Z,48467,-6.74,33542
2017-12-24T21:00:00Z,48290,0.08,32766
2017-12-24T22:00:00Z,45494,0.06,31931
2017-12-24T23:00:00Z,40040,-4.98,30575
2017-12-25T00:00:00Z,38018,-32.58,29603
2017-12-25T01:00:00Z,36929,-19.79,28385
2017-12-25T02:00:00Z,36497,-11.90,27445
2017-12-25T03:00:00Z,36804,-4.96,27132
2017-12-25T04:00:00Z,36471,-4.83,26604
2017-12-25T05:00:00Z,34930,-61.41,26195
2017-12-25T06:00:00Z,36783,-4.97,26451
2017-12-25T07:00:00Z,40792,0.07,26820
2017-12-25T08:00:00Z,44747,9.94,26339
2017-12-25T09:00:00Z,47153,19.90,26184
2017-12-25T10:00:00Z,49690,22.01,25742
2017-12-25T11:00:00Z,49197,18.35,25224
2017-12-25T12:00:00Z,47020,15.99,24174
2017-12-25T13:00:00Z,45410,12.97,22899
2017-12-25T14:00:00Z,45136,17.97,21926
2017-12-25T15:00:00Z,46461,17.99,20988
2017-12-25T16:00:00Z,49327,26.45,20680
2017-12-25T17:00:00Z,49962,27.41,21086
2017-12-25T18:00:00Z,49153,27.59,21240
2017-12-25T19:00:00Z,47416,25.64,21711
2017-12-25T20:00:00Z,46306,22.09,22586
2017-12-25T21:00:00Z,45539,22.17,22028
2017-12-25T22:00:00Z,42902,22.00,22730
2017-12-25T23:00:00Z,40263,5.06,23638
2017-12-26T00:00:00Z,38380,5.06,24538
2017-12-26T01:00:00Z,37448,-1.44,25104
2017-12-26T02:00:00Z,37143,-6.94,26546
2017-12-26T03:00:00Z,37453,-9.65,27623
2017-12-26T04:00:00Z,37453,-9.89,28746
2017-12-26T05:00:00Z,36370,-11.88,30768
2017-12-26T06:00:00Z,38374,-3.24,32525
2017-12-26T07:00:00Z,42554,-9.78,33819
2017-12-26T08:00:00Z,46101,0.00,35037
2017-12-26T09:00:00Z,48523,-24.33,35084
2017-12-26T10:00:00Z,50820,-31.69,34997
2017-12-26T11:00:00Z,50492,-52.82,34807
2017-12-26T12:00:00Z,48576,-53.42,34642
2017-12-26T13:00:00Z,47181,-18.00,33944
2017-12-26T14:00:00Z,47020,-0.48,32749
2017-12-26T15:00:00Z,48668,5.49,32578
2017-12-26T16:00:00Z,50949,10.66,31158
2017-12-26T17:00:00Z,51508,13.35,30155
2017-12-26T18:00:00Z,50647,11.19,29471
2017-12-26T19:00:00Z,48571,19.00,28084
2017-12-26T20:00:00Z,47341,18.06,26502
2017-12-26T21:00:00Z,46721,22.02,24117
2017-12-26T22:00:00Z,43847,13.46,22802
2017-12-26T23:00:00Z,43178,25.37,21657
2017-12-27T00:00:00Z,41689,15.09,20750
2017-12-27T01:00:00Z,40942,13.93,19458
2017-12-27T02:00:00Z,41247,13.48,20008
2017-12-27T03:00:00Z,42489,12.74,21128
2017-12-27T04:00:00Z,45285,13.29,21838
2017-12-27T05:00:00Z,51085,20.03,23561
2017-12-27T06:00:00Z,56498,28.62,24658
2017-12-27T07:00:00Z,59536,32.00,24441
2017-12-27T08:00:00Z,60583,34.91,23553
2017-12-27T09:00:00Z,61639,35.30,22301
2017-12-27T10:00:00Z,62361,42.46,19927
2017-12-27T11:00:00Z,62319,46.11,16605
2017-12-27T12:00:00Z,61684,46.01,13561
2017-12-27T13:00:00Z,60210,46.40,11344
2017-12-27T14:00:00Z,59836,46.48,10004
2017-12-27T15:00:00Z,60730,50.90,9367
2017-12-27T16:00:00Z,61839,56.09,9715
2017-12-27T17:00:00Z,61561,57.57,10298
2017-12-27T18:00:00Z,60385,51.33,10782
2017-12-27T19:00:00Z,56637,42.40,10888
2017-12-27T20:00:00Z,54208,40.00,11013
2017-12-27T21:00:00Z,52017,42.24,11938
2017-12-27T22:00:00Z,47961,31.27,13199
2017-12-27T23:00:00Z,46554,28.87,14170
2017-12-28T00:00:00Z,44538,28.12,13695
2017-12-28T01:00:00Z,43694,27.20,13987
2017-12-28T02:00:00Z,43823,26.00,15174
2017-12-28T03:00:00Z,44788,26.33,15063
2017-12-28T04:00:00Z,46786,28.89,15662
2017-12-28T05:00:00Z,50420,30.74,16372
2017-12-28T06:00:00Z,56812,35.98,17308
2017-12-28T07:00:00Z,60875,38.43,18265
2017-12-28T08:00:00Z,61520,39.93,18926
2017-12-28T09:00:00Z,62155,40.12,19113
2017-12-28T10:00:00Z,62696,39.97,19475
2017-12-28T11:00:00Z,62535,40.16,20331
2017-12-28T12:00:00Z,61638,39.24,21642
2017-12-28T13:00:00Z,60325,36.42,22435
2017-12-28T14:00:00Z,60074,40.03,22512
2017-12-28T15:00:00Z,60979,42.98,23235
2017-12-28T16:00:00Z,62367,43.01,24478
2017-12-28T17:00:00Z,62083,42.16,25859
2017-12-28T18:00:00Z,60747,34.93,26896
2017-12-28T19:00:00Z,57127,25.06,27278
2017-12-28T20:00:00Z,54459,19.99,27824
2017-12-28T21:00:00Z,52481,19.22,26994
2017-12-28T22:00:00Z,48709,5.86,26810
2017-12-28T23:00:00Z,44613,9.73,27090
2017-12-29T00:00:00Z,42811,0.72,27523
2017-12-29T01:00:00Z,42235,-0.93,27413
2017-12-29T02:00:00Z,42377,1.07,26580
2017-12-29T03:00:00Z,43285,1.00,25754
2017-12-29T04:00:00Z,45036,2.91,24488
2017-12-29T05:00:00Z,48292,3.60,24285
2017-12-29T06:00:00Z,52677,15.97,24767
2017-12-29T07:00:00Z,56271,29.69,24151
2017-12-29T08:00:00Z,57693,30.20,23148
2017-12-29T09:00:00Z,58570,29.83,21913
2017-12-29T10:00:00Z,59104,29.47,21661
2017-12-29T11:00:00Z,58692,29.20,21684
2017-12-29T12:00:00Z,57294,29.45,21719
2017-12-29T13:00:00Z,55718,30.02,21802
2017-12-29T14:00:00Z,55461,31.00,21620
2017-12-29T15:00:00Z,56728,32.98,23178
2017-12-29T16:00:00Z,58494,34.95,25484
2017-12-29T17:00:00Z,58416,32.79,26450
2017-12-29T18:00:00Z,56797,30.23,26377
2017-12-29T19:00:00Z,53621,28.49,25622
2017-12-29T20:00:00Z,51231,26.51,25374
2017-12-29T21:00:00Z,49681,26.90,24630
2017-12-29T22:00:00Z,46342,15.06,24578
2017-12-29T23:00:00Z,44571,16.40,24076
2017-12-30T00:00:00Z,42489,13.33,24151
2017-12-30T01:00:00Z,41562,13.25,23988
2017-12-30T02:00:00Z,41322,12.04,22740
2017-12-30T03:00:00Z,41408,11.45,22351
2017-12-30T04:00:00Z,41094,8.49,23024
2017-12-30T05:00:00Z,40451,9.83,24732
2017-12-30T06:00:00Z,42806,12.07,25275
2017-12-30T07:00:00Z,46918,13.41,26341
2017-12-30T08:00:00Z,50401,16.09,27034
2017-12-30T09:00:00Z,52178,18.80,27484
2017-12-30T10:00:00Z,53584,17.03,28279
2017-12-30T11:00:00Z,53241,17.67,28896
2017-12-30T12:00:00Z,51789,15.51,29928
2017-12-30T13:00:00Z,50245,17.61,30832
2017-12-30T14:00:00Z,50143,13.22,32218
2017-12-30T15:00:00Z,51786,14.02,33924
2017-12-30T16:00:00Z,54410,16.78,35728
2017-12-30T17:00:00Z,54824,16.01,37216
2017-12-30T18:00:00Z,53243,16.18,37901
2017-12-30T19:00:00Z,50170,11.13,38128
2017-12-30T20:00:00Z,48264,4.62,38086
2017-12-30T21:00:00Z,47683,4.71,36243
2017-12-30T22:00:00Z,44548,-0.27,34444
2017-12-30T23:00:00Z,41363,-2.04,32304
2017-12-31T00:00:00Z,39304,-4.99,30419
2017-12-31T01:00:00Z,38424,-0.59,27533
2017-12-31T02:00:00Z,38047,-3.71,23920
2017-12-31T03:00:00Z,38116,0.08,21531
2017-12-31T04:00:00Z,37513,1.16,21962
2017-12-31T05:00:00Z,35066,-0.86,22920
2017-12-31T06:00:00Z,36504,4.09,23844
2017-12-31T07:00:00Z,40357,4.17,25477
2017-12-31T08:00:00Z,43819,4.21,27999
2017-12-31T09:00:00Z,45829,9.05,30902
2017-12-31T10:00:00Z,47837,9.20,33568
2017-12-31T11:00:00Z,47876,4.45,35903
2017-12-31T12:00:00Z,46083,2.04,36623
2017-12-31T13:00:00Z,44549,0.06,37017
2017-12-31T14:00:00Z,44515,0.36,36322
2017-12-31T15:00:00Z,46561,1.46,35752
2017-12-31T16:00:00Z,49242,6.14,34478
2017-12-31T17:00:00Z,49816,9.96,32045
2017-12-31T18:00:00Z,48840,7.92,30688
2017-12-31T19:00:00Z,46958,4.06,29758
2017-12-31T20:00:00Z,45811,5.30,29988
2017-12-31T21:00:00Z,45696,1.86,30355
2017-12-31T22:00:00Z,43342,-0.92,30594
2017-12-31T23:00:00Z,41306,28.32,31578
2018-01-01T00:00:00Z,39459,10.07,33105
2018-01-01T01:00:00Z,38437,-4.08,33868
2018-01-01T02:00:00Z,38260,-9.91,34778
2018-01-01T03:00:00Z,38562,-7.41,34741
2018-01-01T04:00:00Z,38668,-12.55,35345
2018-01-01T05:00:00Z,37845,-17.25,34738
2018-01-01T06:00:00Z,39405,-15.07,34199
2018-01-01T07:00:00Z,42383,-4.93,33596
2018-01-01T08:00:00Z,45299,-6.33,34089
2018-01-01T09:00:00Z,47925,-4.93,34934
2018-01-01T10:00:00Z,50622,0.45,35553
2018-01-01T11:00:00Z,50717,0.12,34884
2018-01-01T12:00:00Z,48984,-0.02,32577
2018-01-01T13:00:00Z,47353,0.00,28858
2018-01-01T14:00:00Z,47048,-0.03,26414
2018-01-01T15:00:00Z,48415,1.97,23529
2018-01-01T16:00:00Z,52255,9.06,21898
2018-01-01T17:00:00Z,53384,0.07,20979
2018-01-01T18:00:00Z,52496,-4.97,20443
2018-01-01T19:00:00Z,50436,-6.98,19358
2018-01-01T20:00:00Z,48989,-24.93,19044
2018-01-01T21:00:00Z,48113,-4.87,18405
2018-01-01T22:00:00Z,45367,-28.93,17759
2018-01-01T23:00:00Z,43763,-33.57,17004
2018-01-02T00:00:00Z,42480,-45.92,16845
2018-01-02T01:00:00Z,41761,-48.29,16289
2018-01-02T02:00:00Z,41971,-44.99,16340
2018-01-02T03:00:00Z,43277,-48.93,17056
2018-01-02T04:00:00Z,46476,-29.91,17509
2018-01-02T05:00:00Z,53659,-0.01,18388
2018-01-02T06:00:00Z,59404,37.43,18716
2018-01-02T07:00:00Z,62322,48.06,18472
2018-01-02T08:00:00Z,62990,50.74,18016
2018-01-02T09:00:00Z,64601,47.57,17307
2018-01-02T10:00:00Z,65693,43.94,17703
2018-01-02T11:00:00Z,65599,40.97,19041
2018-01-02T12:00:00Z,65042,44.95,18126
2018-01-02T13:00:00Z,63859,49.64,16351
2018-01-02T14:00:00Z,63510,53.67,16003
2018-01-02T15:00:00Z,64202,56.01,16664
2018-01-02T16:00:00Z,65301,56.95,18070
2018-01-02T17:00:00Z,65181,62.08,19762
2018-01-02T18:00:00Z,63780,62.11,21834
2018-01-02T19:00:00Z,60152,57.99,23489
2018-01-02T20:00:00Z,57151,55.64,24830
2018-01-02T21:00:00Z,54457,55.13,26362
2018-01-02T22:00:00Z,50131,50.76,28577
2018-01-02T23:00:00Z,48067,42.91,31044
2018-01-03T00:00:00Z,45974,45.22,33001
2018-01-03T01:00:00Z,45103,45.63,34711
2018-01-03T02:00:00Z,45136,44.00,36926
2018-01-03T03:00:00Z,46091,43.88,38688
2018-01-03T04:00:00Z,48725,45.92,38826
2018-01-03T05:00:00Z,54290,51.07,39978
2018-01-03T06:00:00Z,60427,52.77,39261
2018-01-03T07:00:00Z,63986,62.89,39049
2018-01-03T08:00:00Z,64730,60.03,38254
2018-01-03T09:00:00Z,65818,58.19,37949
2018-01-03T10:00:00Z,66739,62.99,38010
2018-01-03T11:00:00Z,66726,63.52,37654
2018-01-03T12:00:00Z,66277,64.67,37483
2018-01-03T13:00:00Z,65172,65.24,37966
2018-01-03T14:00:00Z,64983,67.76,38435
2018-01-03T15:00:00Z,65807,68.41,39328
2018-01-03T16:00:00Z,67241,69.55,41114
2018-01-03T17:00:00Z,67123,67.28,42134
2018-01-03T18:00:00Z,65678,69.46,42092
2018-01-03T19:00:00Z,61654,68.38,42236
2018-01-03T20:00:00Z,58649,61.72,42612
2018-01-03T21:00:00Z,56459,53.72,41261
2018-01-03T22:00:00Z,52107,49.98,40816
2018-01-03T23:00:00Z,48688,50.73,40097
2018-01-04T00:00:00Z,46503,47.11,39320
2018-01-04T01:00:00Z,45696,47.07,38131
2018-01-04T02:00:00Z,45835,46.94,36953
2018-01-04T03:00:00Z,46857,47.00,34786
2018-01-04T04:00:00Z,49731,46.91,32291
2018-01-04T05:00:00Z,55732,49.59,30344
2018-01-04T06:00:00Z,60550,55.32,27989
2018-01-04T07:00:00Z,63076,55.78,25323
2018-01-04T08:00:00Z,64353,55.52,22628
2018-01-04T09:00:00Z,65185,55.23,20321
2018-01-04T10:00:00Z,66394,53.58,18709
2018-01-04T11:00:00Z,66465,51.74,17242
2018-01-04T12:00:00Z,65728,51.60,15530
2018-01-04T13:00:00Z,64551,51.41,13978
2018-01-04T14:00:00Z,64235,51.69,13143
2018-01-04T15:00:00Z,64926,52.59,14066
2018-01-04T16:00:00Z,67117,54.66,15771
2018-01-04T17:00:00Z,66834,54.10,17584
2018-01-04T18:00:00Z,65477,51.89,19603
2018-01-04T19:00:00Z,61590,46.58,22420
2018-01-04T20:00:00Z,58761,45.43,24788
2018-01-04T21:00:00Z,56693,43.96,26834
2018-01-04T22:00:00Z,52512,31.41,29684
2018-01-04T23:00:00Z,50753,26.90,33877
2018-01-05T00:00:00Z,48592,25.12,36358
2018-01-05T01:00:00Z,47678,24.12,37444
2018-01-05T02:00:00Z,47680,22.04,37570
2018-01-05T03:00:00Z,48621,18.37,36985
2018-01-05T04:00:00Z,50793,22.09,35177
2018-01-05T05:00:00Z,55525,23.35,34588
2018-01-05T06:00:00Z,61033,28.76,33124
2018-01-05T07:00:00Z,64198,36.63,31064
2018-01-05T08:00:00Z,65297,40.46,28632
2018-01-05T09:00:00Z,66259,45.85,25823
2018-01-05T10:00:00Z,67236,49.80,23884
2018-01-05T11:00:00Z,66780,51.36,21175
2018-01-05T12:00:00Z,66169,51.74,17374
2018-01-05T13:00:00Z,64819,51.92,14030
2018-01-05T14:00:00Z,64279,53.22,11654
2018-01-05T15:00:00Z,65441,56.62,10622
